seq,ts_ns,event,order_id,side,type,price,quantity
50374,39336840739591,CANCEL,27566015,BUY,LIMIT,1408400,100
50375,39336855961456,NEW,27566215,BUY,LIMIT,1408400,100
50376,39336856445002,CANCEL,27566215,BUY,LIMIT,1408400,100
50377,39336900876172,NEW,27566339,BUY,LIMIT,1408400,100
50378,39337084544932,CANCEL,27566339,BUY,LIMIT,1408400,100
50379,39337253287080,NEW,27568175,BUY,LIMIT,1408400,100
50380,39337253929214,CANCEL,27568175,BUY,LIMIT,1408400,100
50381,39337321661476,NEW,27568567,BUY,LIMIT,1408400,100
50382,39337465515309,CANCEL,27568567,BUY,LIMIT,1408400,100
50383,39337564269621,NEW,27570487,BUY,LIMIT,1408400,100
50384,39337649336307,CANCEL,27570487,BUY,LIMIT,1408400,100
50385,39337701946434,NEW,27571007,BUY,LIMIT,1408400,100
50386,39338208548459,CANCEL,27571007,BUY,LIMIT,1408400,100
50387,39338243908786,NEW,27573655,BUY,LIMIT,1408400,100
50388,39338246729853,CANCEL,27573655,BUY,LIMIT,1408400,100
50389,39338334526839,NEW,27574067,SELL,LIMIT,1409300,100
50390,39338344353149,CANCEL,27574067,SELL,LIMIT,1409300,100
50391,39338523667024,NEW,27574771,BUY,LIMIT,1408400,100
50392,39338603858706,CANCEL,27574771,BUY,LIMIT,1408400,100
50393,39338624969059,NEW,27577859,SELL,LIMIT,1409300,100
50394,39338626565394,CANCEL,27577859,SELL,LIMIT,1409300,100
50395,39338705417087,NEW,27578247,SELL,LIMIT,1409300,100
50396,39338743747066,CANCEL,27578247,SELL,LIMIT,1409300,100
50397,39338754824989,NEW,27578447,SELL,LIMIT,1409300,100
50398,39338767690384,CANCEL,27578447,SELL,LIMIT,1409300,100
50399,39338793410012,NEW,27578611,SELL,LIMIT,1409300,100
50400,39338802693006,CANCEL,27578611,SELL,LIMIT,1409300,100
50401,39339115836444,NEW,27579423,BUY,LIMIT,1408400,100
50402,39339122535662,CANCEL,27579423,BUY,LIMIT,1408400,100
50403,39339308162284,NEW,27581215,BUY,LIMIT,1408400,100
50404,39339310414030,CANCEL,27581215,BUY,LIMIT,1408400,100
50405,39339352460261,NEW,27581315,BUY,LIMIT,1408400,100
50406,39339353086761,CANCEL,27581315,BUY,LIMIT,1408400,100
50407,39339360820503,NEW,27581403,BUY,LIMIT,1408400,100
