seq,ts_ns,event,order_id,side,type,price,quantity
17266,36656744077633,NEW,16818362,SELL,LIMIT,520000,300
17267,36656744109024,NEW,16818370,SELL,LIMIT,520000,100
17268,36657956971084,NEW,16823382,SELL,LIMIT,520000,51
17269,36658033994175,CANCEL,16823382,SELL,LIMIT,520000,51
17270,36658543295036,NEW,16826294,SELL,LIMIT,520000,51
17271,36658543910974,CANCEL,16826294,SELL,LIMIT,520000,51
17272,36658708609908,NEW,16826706,SELL,LIMIT,520000,51
17273,36658872700365,NEW,16827230,BUY,LIMIT,519600,51
17274,36658872702039,CANCEL,16818362,SELL,LIMIT,520000,300
17275,36658873439075,NEW,16827258,SELL,LIMIT,520100,51
17276,36659045415003,CANCEL,16770286,BUY,LIMIT,519300,59
17277,36659408314754,NEW,16830518,BUY,LIMIT,519300,51
17278,36659410553419,CANCEL,16830518,BUY,LIMIT,519300,51
17279,36660074330353,NEW,16836670,BUY,LIMIT,519300,51
17280,36660204213864,CANCEL,16836670,BUY,LIMIT,519300,51
17281,36660305246921,NEW,16838226,BUY,LIMIT,519300,51
17282,36660337506243,CANCEL,16838226,BUY,LIMIT,519300,51
17283,36660348124904,NEW,16838374,BUY,LIMIT,519300,51
17284,36660433495944,CANCEL,16838374,BUY,LIMIT,519300,51
17285,36660514470679,NEW,16838858,BUY,LIMIT,519300,51
17286,36661069847402,CANCEL,16838858,BUY,LIMIT,519300,51
17287,36661080527577,NEW,16841426,BUY,LIMIT,519300,51
17288,36661353896067,CANCEL,16841426,BUY,LIMIT,519300,51
17289,36661362655857,NEW,16843558,BUY,LIMIT,519300,51
17290,36661490710678,CANCEL,16843558,BUY,LIMIT,519300,51
17291,36661757501514,NEW,16845190,BUY,LIMIT,519300,51
17292,36661794837412,CANCEL,16845190,BUY,LIMIT,519300,51
17293,36661826979818,NEW,16845710,BUY,LIMIT,519300,51
17294,36661918539033,CANCEL,16845710,BUY,LIMIT,519300,51
17295,36662493910405,NEW,16850038,BUY,LIMIT,519300,51
17296,36662502798617,CANCEL,16827230,BUY,LIMIT,519600,51
17297,36662502800092,CANCEL,16827258,SELL,LIMIT,520100,51
17298,36662503243046,CANCEL,16721398,SELL,LIMIT,520300,300
17299,36662504716947,NEW,16851190,SELL,LIMIT,520100,300
17300,36662910217113,NEW,16855214,BUY,LIMIT,519200,51
17301,36662927838000,CANCEL,16855214,BUY,LIMIT,519200,51
17302,36663444446181,NEW,16858414,BUY,LIMIT,519200,51
17303,36663628448699,CANCEL,16858414,BUY,LIMIT,519200,51
17304,36663849301505,NEW,16861370,BUY,LIMIT,519200,51
17305,36663849909600,CANCEL,16861370,BUY,LIMIT,519200,51
17306,36666395728467,CANCEL,16826706,SELL,LIMIT,520000,51
17307,36666395757063,CANCEL,16818370,SELL,LIMIT,520000,100
17308,36666821890442,NEW,16877842,SELL,LIMIT,520000,51
17309,36667120076719,CANCEL,16877842,SELL,LIMIT,520000,51
17310,36667426121151,NEW,16881998,SELL,LIMIT,520000,51
17311,36667707089317,CANCEL,16881998,SELL,LIMIT,520000,51
17312,36667728647353,NEW,16883626,SELL,LIMIT,520000,51
17313,36668191611673,NEW,16886106,SELL,LIMIT,519600,100
17314,36668191650195,REDUCE,16886106,SELL,LIMIT,519600,93
17315,36668191650195,NEW,900000000354,BUY,MARKET,,7
17316,36668191712515,CANCEL,16886106,SELL,LIMIT,519600,93
17317,36668191712515,NEW,900000000355,BUY,MARKET,,93
17318,36668192206347,NEW,16886122,SELL,LIMIT,520500,100
17319,36669380777904,NEW,16891366,SELL,LIMIT,520100,51
17320,36669406342586,CANCEL,16891366,SELL,LIMIT,520100,51
17321,36669507835144,NEW,16892526,SELL,LIMIT,520100,51
17322,36669785186903,CANCEL,16892526,SELL,LIMIT,520100,51
17323,36669878072896,NEW,16895850,BUY,LIMIT,519600,100
17324,36669878092002,NEW,16895854,BUY,LIMIT,519600,100
17325,36669878105991,NEW,16895858,BUY,LIMIT,519600,100
17326,36669878142614,CANCEL,16895858,BUY,LIMIT,519600,100
17327,36670183902498,CANCEL,16895850,BUY,LIMIT,519600,100
17328,36670183902498,CANCEL,16895854,BUY,LIMIT,519600,100
17329,36670183902498,NEW,900000000356,SELL,MARKET,,200
17330,36670232552986,NEW,16899066,BUY,LIMIT,519200,51
17331,36670267894155,CANCEL,16851190,SELL,LIMIT,520100,300
17332,36670268075027,CANCEL,16899066,BUY,LIMIT,519200,51
17333,36670308099623,NEW,16900006,BUY,LIMIT,519200,51
17334,36670369290932,CANCEL,16883626,SELL,LIMIT,520000,51
17335,36670575895316,NEW,16901282,SELL,LIMIT,520000,51
17336,36670794416152,CANCEL,16901282,SELL,LIMIT,520000,51
17337,36670821178573,CANCEL,16886122,SELL,LIMIT,520500,100
17338,36670822206752,NEW,16902198,SELL,LIMIT,519600,100
17339,36672342925110,NEW,16909154,SELL,LIMIT,520000,300
17340,36672761253272,NEW,16910722,BUY,LIMIT,519100,51
17341,36672776667230,CANCEL,16910722,BUY,LIMIT,519100,51
17342,36675097462631,CANCEL,16902198,SELL,LIMIT,519600,100
17343,36675097462631,NEW,900000000357,BUY,MARKET,,100
17344,36675098233627,NEW,16922826,SELL,LIMIT,520000,51
17345,36675498362505,CANCEL,16922826,SELL,LIMIT,520000,51
17346,36675499075529,NEW,16925362,SELL,LIMIT,520000,51
17347,36676269508445,CANCEL,16925362,SELL,LIMIT,520000,51
17348,36678543199044,NEW,16938046,BUY,LIMIT,519100,51
17349,36678544246112,CANCEL,16938046,BUY,LIMIT,519100,51
17350,36678579635859,NEW,16938190,BUY,LIMIT,519100,51
17351,36678919404091,CANCEL,16938190,BUY,LIMIT,519100,51
17352,36679267706264,NEW,16940022,BUY,LIMIT,519100,51
17353,36679269409877,CANCEL,16940022,BUY,LIMIT,519100,51
17354,36679395602134,NEW,16940386,BUY,LIMIT,519100,51
17355,36679566867411,CANCEL,16940386,BUY,LIMIT,519100,51
17356,36679925130932,NEW,16941606,SELL,LIMIT,520000,51
17357,36679933288554,CANCEL,16941606,SELL,LIMIT,520000,51
17358,36681644054258,NEW,16948294,BUY,LIMIT,519100,51
17359,36681652898029,CANCEL,16948294,BUY,LIMIT,519100,51
17360,36682108751479,NEW,16949402,BUY,LIMIT,519100,51
17361,36682115456641,CANCEL,16949402,BUY,LIMIT,519100,51
17362,36682728992882,NEW,16951162,BUY,LIMIT,519100,51
17363,36682729609161,CANCEL,16951162,BUY,LIMIT,519100,51
17364,36682730232005,NEW,16951422,BUY,LIMIT,519100,51
17365,36682731332077,CANCEL,16763114,BUY,LIMIT,519400,59
17366,36682848799897,NEW,16952910,BUY,LIMIT,519000,51
17367,36682850045137,CANCEL,16952910,BUY,LIMIT,519000,51
17368,36682911985063,NEW,16953742,BUY,LIMIT,519000,51
17369,36682936588362,CANCEL,16953742,BUY,LIMIT,519000,51
17370,36682937647491,CANCEL,16951422,BUY,LIMIT,519100,51
17371,36682979771078,NEW,16954346,BUY,LIMIT,519100,51
17372,36683003603780,CANCEL,16954346,BUY,LIMIT,519100,51
17373,36683157524653,NEW,16955734,BUY,LIMIT,519100,51
17374,36683167367399,CANCEL,16955734,BUY,LIMIT,519100,51
17375,36683245801120,NEW,16956186,BUY,LIMIT,519100,51
17376,36683253223897,CANCEL,16956186,BUY,LIMIT,519100,51
17377,36683703676223,NEW,16959462,BUY,LIMIT,519100,51
17378,36683704103188,CANCEL,16959462,BUY,LIMIT,519100,51
17379,36684073090674,NEW,16961198,BUY,LIMIT,519100,51
17380,36684082107760,NEW,16961346,SELL,LIMIT,519900,51
17381,36684082220113,CANCEL,16909154,SELL,LIMIT,520000,300
17382,36684082520914,CANCEL,16961346,SELL,LIMIT,519900,51
17383,36684932550735,NEW,16965730,SELL,LIMIT,519900,51
17384,36684933015596,CANCEL,16965730,SELL,LIMIT,519900,51
17385,36685931931134,NEW,16969278,SELL,LIMIT,519900,51
17386,36685936361466,CANCEL,16961198,BUY,LIMIT,519100,51
17387,36686236431486,NEW,16971462,SELL,LIMIT,520000,300
17388,36687279840528,NEW,16975370,SELL,LIMIT,520000,51
17389,36687459547527,CANCEL,16975370,SELL,LIMIT,520000,51
17390,36688060790759,NEW,16979626,BUY,LIMIT,519100,51
17391,36688062007020,NEW,16980298,SELL,LIMIT,519500,51
17392,36688062210890,CANCEL,16969278,SELL,LIMIT,519900,51
17393,36688062217065,CANCEL,16980298,SELL,LIMIT,519500,51
17394,36688068201622,NEW,16982306,BUY,LIMIT,519000,51
17395,36688070806898,CANCEL,16982306,BUY,LIMIT,519000,51
17396,36688106195851,NEW,16984602,SELL,LIMIT,519900,51
17397,36688106634190,CANCEL,16984602,SELL,LIMIT,519900,51
17398,36688117849722,NEW,16984866,SELL,LIMIT,519900,51
17399,36688119575803,CANCEL,16984866,SELL,LIMIT,519900,51
17400,36688120443624,NEW,16984898,SELL,LIMIT,519900,51
17401,36688127829332,CANCEL,16984898,SELL,LIMIT,519900,51
17402,36688133502866,NEW,16985258,SELL,LIMIT,519900,51
17403,36688787587655,CANCEL,16985258,SELL,LIMIT,519900,51
17404,36688932591516,CANCEL,16979626,BUY,LIMIT,519100,51
17405,36689216934766,NEW,16991094,BUY,LIMIT,519100,51
17406,36689217759347,NEW,16991270,SELL,LIMIT,519900,51
17407,36689318989049,CANCEL,16971462,SELL,LIMIT,520000,300
17408,36689932421541,CANCEL,16991094,BUY,LIMIT,519100,51
17409,36691149910389,NEW,16997142,SELL,LIMIT,520000,51
17410,36691415211546,NEW,16997850,SELL,LIMIT,520000,300
17411,36692545928769,CANCEL,16997850,SELL,LIMIT,520000,300
17412,36692831241677,CANCEL,16997142,SELL,LIMIT,520000,51
17413,36692859482659,NEW,17003694,SELL,LIMIT,520000,51
17414,36694188392621,CANCEL,17003694,SELL,LIMIT,520000,51
17415,36694628714766,NEW,17009682,SELL,LIMIT,520000,300
17416,36694824787633,NEW,17010690,BUY,LIMIT,519100,11
17417,36694825202557,CANCEL,17010690,BUY,LIMIT,519100,11
17418,36695510976705,NEW,17012842,BUY,LIMIT,519100,51
17419,36695521574546,CANCEL,17012842,BUY,LIMIT,519100,51
17420,36696119843080,NEW,17015010,SELL,LIMIT,520000,51
17421,36696845647535,CANCEL,17015010,SELL,LIMIT,520000,51
17422,36696930243197,NEW,17017570,SELL,LIMIT,520000,51
17423,36696930641789,CANCEL,17017570,SELL,LIMIT,520000,51
17424,36698128596201,NEW,17023134,SELL,LIMIT,520000,51
17425,36699031353354,CANCEL,17023134,SELL,LIMIT,520000,51
17426,36699437579701,NEW,17028390,SELL,LIMIT,520000,51
17427,36700432665136,CANCEL,17028390,SELL,LIMIT,520000,51
17428,36700440389588,NEW,17034130,SELL,LIMIT,520000,51
17429,36700441063975,CANCEL,17034130,SELL,LIMIT,520000,51
17430,36700441351276,NEW,17034134,SELL,LIMIT,520000,51
17431,36701263022815,CANCEL,17034134,SELL,LIMIT,520000,51
17432,36702119780340,NEW,17040490,SELL,LIMIT,520000,51
17433,36702591521882,CANCEL,17040490,SELL,LIMIT,520000,51
17434,36703483226675,NEW,17045266,SELL,LIMIT,520000,51
17435,36704262476607,CANCEL,17045266,SELL,LIMIT,520000,51
17436,36705512147287,NEW,17051954,SELL,LIMIT,520000,51
17437,36705512579721,CANCEL,17051954,SELL,LIMIT,520000,51
17438,36705944559156,NEW,17052998,SELL,LIMIT,520000,51
17439,36706227316613,CANCEL,17052998,SELL,LIMIT,520000,51
17440,36706879358308,NEW,17056038,SELL,LIMIT,520000,51
17441,36706924186350,CANCEL,17056038,SELL,LIMIT,520000,51
17442,36706946284851,NEW,17056282,SELL,LIMIT,520000,51
17443,36707051205874,CANCEL,17056282,SELL,LIMIT,520000,51
17444,36707819409577,NEW,17057998,SELL,LIMIT,520000,51
17445,36707871003614,CANCEL,17057998,SELL,LIMIT,520000,51
17446,36707916856182,NEW,17058294,SELL,LIMIT,520000,51
17447,36708238976741,CANCEL,17058294,SELL,LIMIT,520000,51
17448,36708295198513,NEW,17059722,SELL,LIMIT,520000,51
17449,36708337543209,CANCEL,17059722,SELL,LIMIT,520000,51
17450,36708340623750,NEW,17059850,SELL,LIMIT,520000,51
17451,36708348840810,CANCEL,17059850,SELL,LIMIT,520000,51
17452,36708487603471,NEW,17060402,SELL,LIMIT,520000,51
17453,36708560598426,CANCEL,17060402,SELL,LIMIT,520000,51
17454,36708593734923,NEW,17060638,SELL,LIMIT,520000,51
17455,36708662202454,CANCEL,17060638,SELL,LIMIT,520000,51
17456,36708778840487,NEW,17060886,SELL,LIMIT,520000,51
17457,36709282565093,CANCEL,17060886,SELL,LIMIT,520000,51
17458,36709282775677,NEW,17062682,SELL,LIMIT,520000,51
17459,36709283806555,CANCEL,17062682,SELL,LIMIT,520000,51
17460,36709284236109,NEW,17062946,SELL,LIMIT,520000,51
17461,36709284836565,CANCEL,17062946,SELL,LIMIT,520000,51
17462,36709285272798,NEW,17063026,SELL,LIMIT,520000,51
17463,36709353029977,CANCEL,16900006,BUY,LIMIT,519200,51
17464,36709353439588,NEW,17065022,BUY,LIMIT,519500,51
17465,36709353809529,CANCEL,17009682,SELL,LIMIT,520000,300
17466,36709353881052,CANCEL,17065022,BUY,LIMIT,519500,51
17467,36709353881052,NEW,17065046,BUY,LIMIT,519600,51
17468,36709383966188,CANCEL,17065046,BUY,LIMIT,519600,51
17469,36709619253839,NEW,17066286,SELL,LIMIT,520100,51
17470,36709640519085,CANCEL,17066286,SELL,LIMIT,520100,51
17471,36709653951004,NEW,17066434,SELL,LIMIT,520100,51
17472,36709718593709,CANCEL,17066434,SELL,LIMIT,520100,51
17473,36710267286716,NEW,17071122,BUY,LIMIT,519200,51
17474,36710286787752,CANCEL,17071122,BUY,LIMIT,519200,51
17475,36710354947521,NEW,17072218,BUY,LIMIT,519200,51
17476,36710363338896,CANCEL,17072218,BUY,LIMIT,519200,51
17477,36710386954017,NEW,17072522,BUY,LIMIT,519200,51
17478,36710589337187,CANCEL,17072522,BUY,LIMIT,519200,51
17479,36711292240100,NEW,17074906,BUY,LIMIT,519200,51
17480,36711292857397,CANCEL,17063026,SELL,LIMIT,520000,51
17481,36711392205685,NEW,17075186,SELL,LIMIT,520000,300
17482,36716995378003,NEW,17095030,BUY,LIMIT,519100,51
17483,36717316826981,NEW,17096186,SELL,LIMIT,520000,1
17484,36721978896137,NEW,17112654,BUY,LIMIT,519000,1
17485,36721979369829,CANCEL,17096186,SELL,LIMIT,520000,1
17486,36722501120272,CANCEL,16850038,BUY,LIMIT,519300,51
17487,36722501123835,CANCEL,16991270,SELL,LIMIT,519900,51
17488,36722501329745,NEW,17114726,BUY,LIMIT,518900,1
17489,36722501922698,NEW,17114750,SELL,LIMIT,519400,100
17490,36722518520150,CANCEL,17114750,SELL,LIMIT,519400,100
17491,36722847530673,CANCEL,16547754,BUY,LIMIT,518700,500
17492,36723597903860,NEW,17119830,BUY,LIMIT,518300,500
17493,36723932400956,NEW,17121654,SELL,LIMIT,519900,50
17494,36723932594953,CANCEL,17114726,BUY,LIMIT,518900,1
17495,36723932888784,CANCEL,17075186,SELL,LIMIT,520000,300
17496,36723933522100,CANCEL,17112654,BUY,LIMIT,519000,1
17497,36723983156055,NEW,17122114,BUY,LIMIT,519000,52
17498,36724327986548,CANCEL,17122114,BUY,LIMIT,519000,52
17499,36724394015540,CANCEL,17121654,SELL,LIMIT,519900,50
17500,36724932648649,NEW,17127146,SELL,LIMIT,519900,1
17501,36724932848241,NEW,17127158,SELL,LIMIT,520000,1
17502,36724933262930,CANCEL,17095030,BUY,LIMIT,519100,51
17503,36725952248253,NEW,17131010,SELL,LIMIT,520000,300
17504,36727472869884,NEW,17137978,BUY,LIMIT,519100,52
17505,36727479576499,CANCEL,17137978,BUY,LIMIT,519100,52
17506,36727950256701,NEW,17140702,BUY,LIMIT,519100,52
17507,36728088631968,CANCEL,17140702,BUY,LIMIT,519100,52
17508,36728464907927,NEW,17142026,BUY,LIMIT,519100,52
17509,36728472403592,CANCEL,17142026,BUY,LIMIT,519100,52
17510,36731211672058,NEW,17151262,BUY,LIMIT,519100,52
17511,36731215778933,CANCEL,17151262,BUY,LIMIT,519100,52
17512,36734427985267,CANCEL,17127146,SELL,LIMIT,519900,1
17513,36734427985572,CANCEL,17127158,SELL,LIMIT,520000,1
17514,36735191043401,NEW,17171878,SELL,LIMIT,519600,100
17515,36738987025734,CANCEL,17171878,SELL,LIMIT,519600,100
17516,36738987025734,NEW,900000000358,BUY,MARKET,,100
17517,36738988220333,CANCEL,17131010,SELL,LIMIT,520000,300
17518,36738988224430,CANCEL,17074906,BUY,LIMIT,519200,51
17519,36738988226386,NEW,17188638,BUY,LIMIT,519600,85
17520,36739142595191,CANCEL,17188638,BUY,LIMIT,519600,85
17521,36739959837733,NEW,17191530,BUY,LIMIT,519600,100
17522,36739959869369,NEW,17191534,BUY,LIMIT,519600,100
17523,36739959904719,CANCEL,17191534,BUY,LIMIT,519600,100
17524,36741005142430,NEW,17194994,SELL,LIMIT,520100,300
17525,36741005172688,NEW,17194998,SELL,LIMIT,520100,100
17526,36748786866106,CANCEL,17191530,BUY,LIMIT,519600,100
17527,36748786866106,NEW,900000000359,SELL,MARKET,,100
17528,36749314680860,NEW,17227370,SELL,LIMIT,519900,85
17529,36751811156179,NEW,17239978,BUY,LIMIT,519300,33
17530,36751811357968,CANCEL,17227370,SELL,LIMIT,519900,85
17531,36751811820446,CANCEL,17194994,SELL,LIMIT,520100,300
17532,36751811850348,CANCEL,17194998,SELL,LIMIT,520100,100
17533,36752025538753,NEW,17241870,SELL,LIMIT,519600,100
17534,36753267669974,NEW,17250890,BUY,LIMIT,519200,33
17535,36753414362566,CANCEL,17241870,SELL,LIMIT,519600,100
17536,36753855150152,NEW,17257498,SELL,LIMIT,519900,300
17537,36753855181812,NEW,17257502,SELL,LIMIT,519900,100
17538,36753942183690,NEW,17258446,SELL,LIMIT,519600,100
17539,36753944624213,CANCEL,17258446,SELL,LIMIT,519600,100
17540,36761690925189,NEW,17297966,BUY,LIMIT,519300,100
17541,36763656018190,CANCEL,16547758,SELL,LIMIT,520800,500
17542,36764437775762,NEW,17308366,SELL,LIMIT,520400,500
17543,36765453851526,CANCEL,17239978,BUY,LIMIT,519300,33
17544,36765454072073,NEW,17313094,BUY,LIMIT,519100,19
17545,36770308111137,NEW,17334726,SELL,LIMIT,519700,85
17546,36772507136285,CANCEL,17297966,BUY,LIMIT,519300,100
17547,36772512082317,NEW,17341006,BUY,LIMIT,519400,200
17548,36775092515041,CANCEL,17313094,BUY,LIMIT,519100,19
17549,36775092720647,CANCEL,17250890,BUY,LIMIT,519200,33
17550,36777511752495,CANCEL,17341006,BUY,LIMIT,519400,200
17551,36778444179528,NEW,17361286,BUY,LIMIT,519200,66
17552,36778444455632,NEW,17361370,BUY,LIMIT,519400,100
17553,36779326432234,CANCEL,17361370,BUY,LIMIT,519400,100
17554,36779358632005,NEW,17369954,BUY,LIMIT,519400,100
17555,36779750713996,CANCEL,17369954,BUY,LIMIT,519400,100
17556,36780088787734,NEW,17374442,BUY,LIMIT,519400,100
17557,36780687734503,CANCEL,17361286,BUY,LIMIT,519200,66
17558,36780687781085,CANCEL,17257498,SELL,LIMIT,519900,300
17559,36782171631892,NEW,17385838,SELL,LIMIT,519600,100
17560,36782181752983,CANCEL,17385838,SELL,LIMIT,519600,100
17561,36782434902884,NEW,17386914,SELL,LIMIT,519600,100
17562,36782550223472,CANCEL,17386914,SELL,LIMIT,519600,100
17563,36782727824578,NEW,17388142,SELL,LIMIT,520000,300
17564,36783780474149,CANCEL,17374442,BUY,LIMIT,519400,100
17565,36783788161929,NEW,17393074,SELL,LIMIT,519800,85
17566,36783793107363,CANCEL,17388142,SELL,LIMIT,520000,300
17567,36783797275042,NEW,17393170,SELL,LIMIT,519700,200
17568,36783802598223,CANCEL,17393170,SELL,LIMIT,519700,200
17569,36785922733244,NEW,17409042,SELL,LIMIT,520000,300
17570,36787304641664,CANCEL,17409042,SELL,LIMIT,520000,300
17571,36787429372902,NEW,17424358,BUY,LIMIT,519500,100
17572,36789986834150,NEW,17434510,SELL,LIMIT,520000,300
17573,36790296848350,CANCEL,17424358,BUY,LIMIT,519500,100
17574,36790296848350,NEW,900000000360,SELL,MARKET,,100
17575,36791034652090,CANCEL,17434510,SELL,LIMIT,520000,300
17576,36792904357012,NEW,17454642,BUY,LIMIT,519200,75
17577,36793085443848,NEW,17455442,SELL,LIMIT,520000,300
17578,36793114665595,NEW,17456782,SELL,LIMIT,519600,75
17579,36793114683087,NEW,17456786,BUY,LIMIT,519100,56
17580,36793114867755,CANCEL,17393074,SELL,LIMIT,519800,85
17581,36793115532170,CANCEL,17456782,SELL,LIMIT,519600,75
17582,36793115532170,NEW,17456906,SELL,LIMIT,519500,75
17583,36793131408768,NEW,17457458,BUY,LIMIT,519000,9
17584,36793132873494,CANCEL,17334726,SELL,LIMIT,519700,85
17585,36793293810828,CANCEL,17454642,BUY,LIMIT,519200,75
17586,36794328731085,CANCEL,17455442,SELL,LIMIT,520000,300
17587,36794328732184,CANCEL,17457458,BUY,LIMIT,519000,9
17588,36797043685021,NEW,17474422,BUY,LIMIT,519000,75
17589,36797055696518,CANCEL,17474422,BUY,LIMIT,519000,75
17590,36797721756322,NEW,17477002,BUY,LIMIT,519000,75
17591,36798322483659,CANCEL,17477002,BUY,LIMIT,519000,75
17592,36798422497099,NEW,17480046,BUY,LIMIT,519300,100
17593,36798704372218,CANCEL,17480046,BUY,LIMIT,519300,100
17594,36799085997273,NEW,17482806,BUY,LIMIT,519300,100
17595,36799356735593,CANCEL,17482806,BUY,LIMIT,519300,100
17596,36799414259747,NEW,17483658,BUY,LIMIT,519300,100
17597,36799996366261,CANCEL,17483658,BUY,LIMIT,519300,100
17598,36800557598585,NEW,17488942,BUY,LIMIT,519000,75
17599,36800558080160,NEW,17488966,SELL,LIMIT,519800,300
17600,36800562194962,NEW,17489018,SELL,LIMIT,519600,75
17601,36800715935490,CANCEL,17489018,SELL,LIMIT,519600,75
17602,36800739718054,NEW,17490286,SELL,LIMIT,519600,75
17603,36800905959360,CANCEL,17490286,SELL,LIMIT,519600,75
17604,36800922294444,NEW,17491846,SELL,LIMIT,519600,75
17605,36800996352095,CANCEL,17491846,SELL,LIMIT,519600,75
17606,36801073480287,NEW,17494894,BUY,LIMIT,518900,75
17607,36801146871806,NEW,17496038,SELL,LIMIT,519300,100
17608,36801192500611,NEW,17496398,SELL,LIMIT,519300,100
17609,36801193307877,NEW,17496422,SELL,LIMIT,520200,100
17610,36801211502735,CANCEL,17494894,BUY,LIMIT,518900,75
17611,36801213146853,CANCEL,17496038,SELL,LIMIT,519300,100
17612,36802198511330,CANCEL,17496398,SELL,LIMIT,519300,100
17613,36802198511330,NEW,900000000361,BUY,MARKET,,100
17614,36802199802334,CANCEL,17488942,BUY,LIMIT,519000,75
17615,36802820124884,NEW,17503086,BUY,LIMIT,519000,75
17616,36802995656009,NEW,17503954,SELL,LIMIT,519400,100
17617,36804920960354,CANCEL,17503086,BUY,LIMIT,519000,75
17618,36804922806124,NEW,17511578,BUY,LIMIT,519000,75
17619,36804923309460,CANCEL,17511578,BUY,LIMIT,519000,75
17620,36805446354248,CANCEL,17496422,SELL,LIMIT,520200,100
17621,36805447341458,NEW,17514958,SELL,LIMIT,519400,100
17622,36805684017997,NEW,17515374,BUY,LIMIT,519000,75
17623,36805684682592,CANCEL,17515374,BUY,LIMIT,519000,75
17624,36805692414423,NEW,17515462,BUY,LIMIT,519000,75
17625,36805694801160,CANCEL,17515462,BUY,LIMIT,519000,75
17626,36807971225407,NEW,17522198,BUY,LIMIT,519000,75
17627,36807989971961,CANCEL,17522198,BUY,LIMIT,519000,75
17628,36808073218594,NEW,17522722,BUY,LIMIT,519000,75
17629,36808073751678,CANCEL,17522722,BUY,LIMIT,519000,75
17630,36808116128175,NEW,17522846,BUY,LIMIT,519000,75
17631,36808465684299,CANCEL,17522846,BUY,LIMIT,519000,75
17632,36809927578069,NEW,17528414,BUY,LIMIT,519300,100
17633,36809932310751,NEW,17528506,SELL,LIMIT,519600,75
17634,36810084703345,CANCEL,17503954,SELL,LIMIT,519400,100
17635,36810084703345,CANCEL,17514958,SELL,LIMIT,519400,100
17636,36810084703345,NEW,900000000362,BUY,MARKET,,200
17637,36810085252402,CANCEL,17456906,SELL,LIMIT,519500,75
17638,36810085790488,CANCEL,17528414,BUY,LIMIT,519300,100
17639,36810085968944,CANCEL,17488966,SELL,LIMIT,519800,300
17640,36810086116614,CANCEL,17456786,BUY,LIMIT,519100,56
17641,36810109446733,NEW,17529558,SELL,LIMIT,519700,75
17642,36812109519342,NEW,17536274,BUY,LIMIT,519400,100
17643,36812109551164,NEW,17536278,BUY,LIMIT,519400,100
17644,36812118282833,NEW,17536314,SELL,LIMIT,519900,300
17645,36812182215739,CANCEL,17536278,BUY,LIMIT,519400,100
17646,36813021405330,CANCEL,17536274,BUY,LIMIT,519400,100
17647,36813045641496,NEW,17540574,BUY,LIMIT,519400,100
17648,36813235084675,CANCEL,17540574,BUY,LIMIT,519400,100
17649,36813305206324,NEW,17541322,BUY,LIMIT,519400,100
17650,36814636667394,CANCEL,17541322,BUY,LIMIT,519400,100
17651,36814651500584,NEW,17546050,BUY,LIMIT,519100,75
17652,36814693544702,CANCEL,17546050,BUY,LIMIT,519100,75
17653,36818005651977,NEW,17557194,BUY,LIMIT,519400,100
17654,36821095244528,CANCEL,17557194,BUY,LIMIT,519400,100
17655,36821157126349,NEW,17567430,BUY,LIMIT,519400,100
17656,36821157158771,NEW,17567434,BUY,LIMIT,519400,100
17657,36821157194661,CANCEL,17567434,BUY,LIMIT,519400,100
17658,36821386831202,CANCEL,17567430,BUY,LIMIT,519400,100
17659,36821392149807,NEW,17569198,BUY,LIMIT,519400,100
17660,36821933299489,CANCEL,17569198,BUY,LIMIT,519400,100
17661,36822279349066,NEW,17576594,BUY,LIMIT,519100,75
17662,36822283433720,CANCEL,17576594,BUY,LIMIT,519100,75
17663,36822452114430,NEW,17577298,BUY,LIMIT,519100,75
17664,36822456469134,CANCEL,17577298,BUY,LIMIT,519100,75
17665,36822564471420,NEW,17577978,BUY,LIMIT,519100,75
17666,36822914745516,CANCEL,17577978,BUY,LIMIT,519100,75
17667,36823115481833,NEW,17582298,BUY,LIMIT,519100,75
17668,36823164169931,CANCEL,17582298,BUY,LIMIT,519100,75
17669,36823179059004,NEW,17582910,BUY,LIMIT,519100,75
17670,36824040256315,CANCEL,17582910,BUY,LIMIT,519100,75
17671,36835841764749,NEW,17640406,BUY,LIMIT,519100,75
17672,36835842009965,NEW,17640430,SELL,LIMIT,519500,100
17673,36835842046097,NEW,17640438,SELL,LIMIT,519500,100
17674,36835842061491,CANCEL,17257502,SELL,LIMIT,519900,100
17675,36835842098725,CANCEL,17640430,SELL,LIMIT,519500,100
17676,36835842130402,CANCEL,17640438,SELL,LIMIT,519500,100
17677,36835842373723,CANCEL,17529558,SELL,LIMIT,519700,75
17678,36836225963820,CANCEL,17536314,SELL,LIMIT,519900,300
17679,36836226207101,CANCEL,17528506,SELL,LIMIT,519600,75
17680,36836226542058,NEW,17641330,BUY,LIMIT,518800,300
17681,36836877599449,NEW,17643318,BUY,LIMIT,519200,100
17682,36837726491334,NEW,17646334,SELL,LIMIT,519600,75
17683,36838085867114,CANCEL,17646334,SELL,LIMIT,519600,75
17684,36838767315525,NEW,17650358,SELL,LIMIT,519600,75
17685,36838800217103,CANCEL,17650358,SELL,LIMIT,519600,75
17686,36839281727923,NEW,17651710,SELL,LIMIT,519600,75
17687,36839518786485,CANCEL,17651710,SELL,LIMIT,519600,75
17688,36839688025424,NEW,17652418,SELL,LIMIT,519600,75
17689,36840009258679,CANCEL,17652418,SELL,LIMIT,519600,75
